name,date
USA/TX-HMH-MCoV-27823/2021,2021.1164383561643
USA/TX-HMH-MCoV-25833/2021,2021.0917808219178
USA/AZ-ASU17932/2021,2021.0506849315068
USA/FL-Shands-VTM-719/2021,2021.0397260273974
USA/CA-UCSF-CC122/2021,2021.2287671232878
USA/CA-UCSF-CC523/2021,2021.2287671232878
USA/TX-HMH-MCoV-30805/2021,2021.1602739726027
USA/RI-CDC-LC0039951/2021,2021.2589041095891
USA/NY-PRL-2021_02_17_00M01/2021,2021.1246575342466
USA/TX-CDC-FG-027203/2021,2021.286301369863
USA/TX-HMH-MCoV-43697/2020,2020.5150273224044
USA/TX-HMH-MCoV-39699/2020,2020.5997267759562
USA/TX-HMH-MCoV-44464/2020,2020.5724043715848
Hong_Kong/HKU-200723-104/2020,2020.386612021858
Sweden/01_SE100_21CS508551/2020,2020.2882513661202
Sweden/01_SE100_21CS505371/2020,2020.266393442623
Kenya/C71646/2020,2020.8756830601094
Denmark/DCGC-39570/2021,2021.0671232876712
dog/USA/PA-20-037287-001/2020,2020.9521857923498
cat/Argentina/PAIS-A0344/2020,2020.6789617486338
dog/Argentina/PAIS-A0642/2020,2020.8620218579235
puma/Argentina/PAIS-A0641/2020,2020.9467213114754
Canada/ON-PHL-20-01436/2020,2020.5368852459017
USA/TX-HMH-MCoV-41724/2020,2020.5532786885246
USA/TX-HMH-MCoV-32941/2020,2020.957650273224
USA/CT-Yale-3208/2021,2021.231506849315
USA/NY-PRL-2021_03_31_00G12/2021,2021.2369863013698
USA/NY-PRL-2021_03_15_00F14/2021,2021.1931506849314
India/JH-ILSGS02173/2021,2021.2808219178082
USA/NM-CDC-ASC210021399/2021,2021.2287671232878
USA/TX-HMH-MCoV-35186/2020,2020.6079234972678
Sweden/01_SE100_21CS505383/2020,2020.26912568306
USA/CO-CDPHE-2005260955/2020,2020.4002732240438
USA/CO-CDPHE-2005222197/2020,2020.386612021858
USA/TX-HMH-MCoV-43718/2020,2020.5013661202186
USA/un-Wadsworth-21023351-01/2021,2021.1
USA/NY-Wadsworth-21020871-01/2021,2021.0917808219178
USA/ID-IBL-614251/2020,2020.2527322404371
